"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU2Setophoma",0.165289256198347,2.26320764481243,"Peripherals","OTU2Setophoma","Eukaryote","Fungi","Ascomycota","_","_","_","Setophoma","Plant pathogen","OTU2Setophoma","Non-Yeast","Plant pathogen","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac1824",0.375,-0.560454287715217,"Peripherals","Bac1824","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Hymenobacter","_","Bac1824","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac2285",0.340264650283554,0.820662710508867,"Peripherals","Bac2285","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas","_","Bac2285","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU1Cladosporium",0,-1.22690122569782,"Peripherals","OTU1Cladosporium","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Davidiellaceae","Cladosporium","Saprotroph","OTU1Cladosporium","Non-Yeast","Saprotroph","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU17Acrophialophora",0,0.428174419288838,"Peripherals","OTU17Acrophialophora","Eukaryote","Fungi","Ascomycota","_","_","_","Acrophialophora","Plant pathogen","OTU17Acrophialophora","Non-Yeast","Plant pathogen","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU31Chaetomium",0,-0.672845516025316,"Peripherals","OTU31Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU31Chaetomium","Non-Yeast","Saprotroph","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac46",0,-0.98479525261064,"Peripherals","Bac46","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Microbacteriaceae","Cryocola","_","Bac46","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU5Acremonium",0.48,-0.578919946624592,"Peripherals","OTU5Acremonium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","_","Acremonium","Endophyte","OTU5Acremonium","Non-Yeast","Endophyte","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU32Fusarium",0,0.0611677741841198,"Peripherals","OTU32Fusarium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","OTU32Fusarium","Non-Yeast","Plant pathogen","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU12Talaromyces",0,0.0611677741841198,"Peripherals","OTU12Talaromyces","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Saprotroph","OTU12Talaromyces","Non-Yeast","Saprotroph","Leaf","Pre_flowering_drought",8,18,"crossBF"
