"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac46",0,-1.0978875820671,"Peripherals","Bac46","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Microbacteriaceae","Cryocola","_","Bac46","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac76",0.444444444444444,0,"Peripherals","Bac76","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Bac76","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac111",0,-1.0978875820671,"Peripherals","Bac111","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Pseudonocardiaceae","Saccharopolyspora","_","Bac111","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac144",0,-1.0978875820671,"Peripherals","Bac144","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Mycobacteriaceae","Mycobacterium","_","Bac144","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac160",0,-1.0978875820671,"Peripherals","Bac160","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Geodermatophilaceae","Blastococcus","_","Bac160","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac172",0.5,-1.0978875820671,"Peripherals","Bac172","Prokaryote","Bacteria","Chloroflexi","SOGA31","SOGA31CL","SOGA31CL","SOGA31CL","_","Bac172","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac173",0,-1.0978875820671,"Peripherals","Bac173","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Alicyclobacillus","_","Bac173","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac182",0,-0.0983455541131216,"Peripherals","Bac182","Prokaryote","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","VerrucomicrobialesOR","VerrucomicrobialesOR","_","Bac182","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac193",0,NA,NA,"Bac193","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Sorangium","_","Bac193","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac201",0.625,-0.3659625273557,"Connector","Bac201","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","Acidobacteriales","AcidobacterialesOR","AcidobacterialesOR","_","Bac201","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac206",0,-0.82915619758885,"Peripherals","Bac206","Prokaryote","Bacteria","Gemmatimonadetes","GemmatimonadetesPH","Gemmatimonadales","GemmatimonadalesOR","GemmatimonadalesOR","_","Bac206","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac235",0.666666666666667,-0.82915619758885,"Connector","Bac235","Prokaryote","Bacteria","Chloroflexi","Thermomicrobia","ThermomicrobiaCL","ThermomicrobiaCL","ThermomicrobiaCL","_","Bac235","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac255",0,-1.36989903884315,"Peripherals","Bac255","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Microbacteriaceae","Agromyces","_","Bac255","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac268",0,-0.3659625273557,"Peripherals","Bac268","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Solirubrobacterales","SolirubrobacteralesOR","SolirubrobacteralesOR","_","Bac268","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac289",0,-1.0978875820671,"Peripherals","Bac289","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Solirubrobacterales","Solirubrobacteraceae","SolirubrobacteraceaeFA","_","Bac289","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac311",0,1.0978875820671,"Peripherals","Bac311","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","MC47","MC47OR","MC47OR","_","Bac311","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac346",0,-1.22474487139159,"Peripherals","Bac346","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella","_","Bac346","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac354",0.375,0.63924610173529,"Peripherals","Bac354","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Thermomonosporaceae","Actinoallomurus","_","Bac354","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac357",0,-0.577350269189626,"Peripherals","Bac357","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Bac357","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac370",0,-0.835937209961534,"Peripherals","Bac370","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Acidimicrobiales","Iamiaceae","IamiaceaeFA","_","Bac370","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac379",0,-0.82915619758885,"Peripherals","Bac379","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptosporangiaceae","Streptosporangium","_","Bac379","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac466",0,-0.82915619758885,"Peripherals","Bac466","Prokaryote","Bacteria","Gemmatimonadetes","GemmatimonadetesPH","Gemmatimonadales","Gemmatimonadaceae","GemmatimonadaceaeFA","_","Bac466","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac501",0,0.3659625273557,"Peripherals","Bac501","Prokaryote","Bacteria","Chloroflexi","SOGA31","SOGA31CL","SOGA31CL","SOGA31CL","_","Bac501","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac573",0.375,0.40291148201269,"Peripherals","Bac573","Prokaryote","Bacteria","Chloroflexi","Thermomicrobia","ThermomicrobiaCL","ThermomicrobiaCL","ThermomicrobiaCL","_","Bac573","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac575",0,-0.577350269189626,"Peripherals","Bac575","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","Pimelobacter","_","Bac575","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac662",0.32,0,"Peripherals","Bac662","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Acidimicrobiales","AcidimicrobialesOR","AcidimicrobialesOR","_","Bac662","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac710",0,-0.835937209961534,"Peripherals","Bac710","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","Actinopolymorpha","_","Bac710","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac723",0,NA,NA,"Bac723","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Solirubrobacterales","SolirubrobacteralesOR","SolirubrobacteralesOR","_","Bac723","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac786",0,0.40291148201269,"Peripherals","Bac786","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Solirubrobacterales","SolirubrobacteralesOR","SolirubrobacteralesOR","_","Bac786","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac813",0,-0.835937209961534,"Peripherals","Bac813","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","RhodospirillaceaeFA","_","Bac813","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac834",0,-0.835937209961534,"Peripherals","Bac834","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Solirubrobacterales","SolirubrobacteralesOR","SolirubrobacteralesOR","_","Bac834","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac950",0.625,0,"Connector","Bac950","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Solirubrobacterales","SolirubrobacteralesOR","SolirubrobacteralesOR","_","Bac950","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac1455",0,-0.866025403784439,"Peripherals","Bac1455","Prokaryote","Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","_","Bac1455","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac1623",0.48,0.82915619758885,"Peripherals","Bac1623","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Kineosporiaceae","KineosporiaceaeFA","_","Bac1623","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac1794",0,-0.0983455541131216,"Peripherals","Bac1794","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Pseudonocardiaceae","Actinomycetospora","_","Bac1794","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
"Bac1959",0,-0.866025403784439,"Peripherals","Bac1959","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardiaceae","Rhodococcus","_","Bac1959","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",2,9,"Bac-Bac"
