"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac202",0,NA,NA,"Bac202","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","SinobacteraceaeFA","_","Bac202","Non-Actinobacteria","Non-Actinobacteria","Root","Pre_flowering_drought",2,9,"interBF"
"Bac111",0,0.447213595499958,"Peripherals","Bac111","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Pseudonocardiaceae","Saccharopolyspora","_","Bac111","Actinobacteria","Actinobacteria","Root","Pre_flowering_drought",2,9,"interBF"
"Bac23",0,NA,NA,"Bac23","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter","_","Bac23","Non-Actinobacteria","Non-Actinobacteria","Root","Pre_flowering_drought",2,9,"interBF"
"Bac12",0,NA,NA,"Bac12","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Micrococcaceae","Arthrobacter","_","Bac12","Actinobacteria","Actinobacteria","Root","Pre_flowering_drought",2,9,"interBF"
"Bac7",0,NA,NA,"Bac7","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Bac7","Non-Actinobacteria","Non-Actinobacteria","Root","Pre_flowering_drought",2,9,"interBF"
"Bac92",0,NA,NA,"Bac92","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","SinobacteraceaeFA","_","Bac92","Non-Actinobacteria","Non-Actinobacteria","Root","Pre_flowering_drought",2,9,"interBF"
"Bac32",0,-0.670820393249937,"Peripherals","Bac32","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Bac32","Actinobacteria","Actinobacteria","Root","Pre_flowering_drought",2,9,"interBF"
"Bac100",0,-0.670820393249937,"Peripherals","Bac100","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Bac100","Actinobacteria","Actinobacteria","Root","Pre_flowering_drought",2,9,"interBF"
"Bac1455",0,NA,NA,"Bac1455","Prokaryote","Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","_","Bac1455","Non-Actinobacteria","Non-Actinobacteria","Root","Pre_flowering_drought",2,9,"interBF"
"OTU2Setophoma",0,NA,NA,"OTU2Setophoma","Eukaryote","Fungi","Ascomycota","_","_","_","Setophoma","Plant pathogen","OTU2Setophoma","Non-Yeast","Plant pathogen","Root","Pre_flowering_drought",2,9,"interBF"
"OTU5Acremonium",0,-0.670820393249937,"Peripherals","OTU5Acremonium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","_","Acremonium","Endophyte","OTU5Acremonium","Non-Yeast","Endophyte","Root","Pre_flowering_drought",2,9,"interBF"
"OTU59Chaetomium",0,NA,NA,"OTU59Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU59Chaetomium","Non-Yeast","Saprotroph","Root","Pre_flowering_drought",2,9,"interBF"
"OTU29Rhizopus",0,NA,NA,"OTU29Rhizopus","Eukaryote","Fungi","Mucoromycota","Mucoromycotina","Mucorales","Rhizopodaceae","Rhizopus","Saprotroph","OTU29Rhizopus","Non-Yeast","Saprotroph","Root","Pre_flowering_drought",2,9,"interBF"
"OTU44Curvularia",0,NA,NA,"OTU44Curvularia","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Plant pathogen","OTU44Curvularia","Non-Yeast","Plant pathogen","Root","Pre_flowering_drought",2,9,"interBF"
"OTU107Waitea",0,NA,NA,"OTU107Waitea","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Waitea","Plant pathogen","OTU107Waitea","Non-Yeast","Plant pathogen","Root","Pre_flowering_drought",2,9,"interBF"
"OTU137Eurotiales",0,1.56524758424985,"Peripherals","OTU137Eurotiales","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Saprotroph","OTU137Eurotiales","Non-Yeast","Saprotroph","Root","Pre_flowering_drought",2,9,"interBF"
"OTU121Sordariales",0,NA,NA,"OTU121Sordariales","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","Endophyte","OTU121Sordariales","Non-Yeast","Endophyte","Root","Pre_flowering_drought",2,9,"interBF"
