"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac1525",0.0457003785830178,1.56820450717752,"Peripherals","Bac1525","Prokaryote","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","VerrucomicrobialesOR","VerrucomicrobialesOR","_","Bac1525","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac1552",0.5,2.9109489040356,"Module hub","Bac1552","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac1552","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac463",0,-1.4142135623731,"Peripherals","Bac463","Prokaryote","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","VerrucomicrobialesOR","VerrucomicrobialesOR","_","Bac463","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac838",0,-0.689243447350118,"Peripherals","Bac838","Prokaryote","Bacteria","TM7","TM7PH","TM7PH","TM7PH","TM7PH","_","Bac838","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac629",0,-0.656695725729866,"Peripherals","Bac629","Prokaryote","Bacteria","_","_","_","_","_","_","Bac629","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac1670",0,-0.808056497588415,"Peripherals","Bac1670","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","AcidobacteriaPH","AcidobacteriaPH","AcidobacteriaPH","_","Bac1670","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac776",0,-0.777327138712235,"Peripherals","Bac776","Prokaryote","Bacteria","_","_","_","_","_","_","Bac776","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac1068",0,-0.777327138712235,"Peripherals","Bac1068","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","FlexibacteraceaeFA","_","Bac1068","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac1628",0.375,-0.656695725729866,"Peripherals","Bac1628","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Rhodothermaceae","RhodothermaceaeFA","_","Bac1628","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac1299",0,NA,NA,"Bac1299","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac1299","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
