"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac295",0,-0.418535288316225,"Peripherals","Bac295","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","Acidobacteriales","AcidobacterialesOR","AcidobacterialesOR","_","Bac295","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac304",1.11022302462516e-16,-0.130712445079431,"Peripherals","Bac304","Prokaryote","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","_","Bac304","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac331",0,-0.274623866697828,"Peripherals","Bac331","Prokaryote","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Luteolibacter","_","Bac331","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac376",0,0.229066108966561,"Peripherals","Bac376","Prokaryote","Bacteria","Chlorobi","SM1B09","SM1B09CL","SM1B09CL","SM1B09CL","_","Bac376","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac403",0,0.0131989765389656,"Peripherals","Bac403","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","Acidobacteriales","AcidobacterialesOR","AcidobacterialesOR","_","Bac403","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac416",0,0.444933241394156,"Peripherals","Bac416","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","RhizobialesOR","RhizobialesOR","_","Bac416","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac419",0,0.0131989765389656,"Peripherals","Bac419","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","RickettsiaceaeFA","_","Bac419","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac491",0,0.0851546873481639,"Peripherals","Bac491","Prokaryote","Bacteria","Bacteroidetes","Flavobacteria","FlavobacteriaCL","FlavobacteriaCL","FlavobacteriaCL","_","Bac491","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac496",0,0.0851546873481639,"Peripherals","Bac496","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","Acidobacteriales","Acidobacteriaceae","Terriglobus","_","Bac496","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac512",1.11022302462516e-16,0.372977530584957,"Peripherals","Bac512","Prokaryote","Bacteria","Bacteroidetes","BacteroidetesPH","BacteroidetesPH","BacteroidetesPH","BacteroidetesPH","_","Bac512","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
