"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU624Cylindrocarpon",0.666666666666667,-0.884282131006867,"Connector","OTU624Cylindrocarpon","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Neonectria","Plant pathogen","OTU624Cylindrocarpon","Non-Yeast","Plant pathogen","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU246Chrysosporium",0,-0.368450887919528,"Peripherals","OTU246Chrysosporium","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Chrysosporium","Saprotroph","OTU246Chrysosporium","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU141Onygenales",0,-0.884282131006867,"Peripherals","OTU141Onygenales","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Chrysosporium","Saprotroph","OTU141Onygenales","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU132Rhizophagus",0,-1.6431676725155,"Peripherals","OTU132Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","OTU132Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU179Penicillium",0,-0.884282131006867,"Peripherals","OTU179Penicillium","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Penicillium","Saprotroph","OTU179Penicillium","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU120Fungi",0,-1.03512152124753,"Peripherals","OTU120Fungi","Eukaryote","Fungi","unidentified","_","_","_","_","Unidentified & others","OTU120Fungi","Non-Yeast","Unidentified & others","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU465Podospora",0,-0.984682226899947,"Peripherals","OTU465Podospora","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","Endophyte","OTU465Podospora","Non-Yeast","Endophyte","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU325Trichoderma",0.5,-1.03512152124753,"Peripherals","OTU325Trichoderma","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Saprotroph","OTU325Trichoderma","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU1060Cladorrhinum",0,NA,NA,"OTU1060Cladorrhinum","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Cladorrhinum","Saprotroph","OTU1060Cladorrhinum","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU422Mortierella",0,-0.984682226899947,"Peripherals","OTU422Mortierella","Eukaryote","Fungi","Mucoromycota","Mortierellomycotina","Mortierellales","Mortierellaceae","Mortierella","Saprotroph","OTU422Mortierella","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU286Lasiosphaeriaceae",0,-0.577350269189626,"Peripherals","OTU286Lasiosphaeriaceae","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","Endophyte","OTU286Lasiosphaeriaceae","Non-Yeast","Endophyte","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU213Rhizophagus",0,0.182574185835056,"Peripherals","OTU213Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","OTU213Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU191Lecythophora",0,NA,NA,"OTU191Lecythophora","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Coniolariella","Saprotroph","OTU191Lecythophora","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU279Spizellomyces",0,NA,NA,"OTU279Spizellomyces","Eukaryote","Fungi","Chytridiomycota","Chytridiomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomyces","Plant pathogen","OTU279Spizellomyces","Non-Yeast","Plant pathogen","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU295Fungi",0,-0.687714571168217,"Peripherals","OTU295Fungi","Eukaryote","Fungi","Basidiomycota","Microbotryomycetes","_","Chrysozymaceae","Chrysozyma","SaprotrophYeast","OTU295Fungi","Yeast","SaprotrophYeast","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU270Fungi",0,-0.577350269189626,"Peripherals","OTU270Fungi","Eukaryote","Fungi","unidentified","_","_","_","_","Unidentified & others","OTU270Fungi","Non-Yeast","Unidentified & others","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU517Penicillium",0,NA,NA,"OTU517Penicillium","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Penicillium","Saprotroph","OTU517Penicillium","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
