"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac4",0,0.720870429595384,"Peripherals","Bac4","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","_","Bac4","Non-Actinobacteria","Non-Actinobacteria","Root","Pre_flowering_drought",8,18,"crossBF"
"Bac3",0,2.1009227500781,"Peripherals","Bac3","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Bac3","Actinobacteria","Actinobacteria","Root","Pre_flowering_drought",8,18,"crossBF"
"Bac7",0,-0.373599156117904,"Peripherals","Bac7","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Bac7","Non-Actinobacteria","Non-Actinobacteria","Root","Pre_flowering_drought",8,18,"crossBF"
"Bac9",0,-0.213952581524614,"Peripherals","Bac9","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptosporangiaceae","Nonomuraea","_","Bac9","Actinobacteria","Actinobacteria","Root","Pre_flowering_drought",8,18,"crossBF"
"Bac13",0,2.57986247385798,"Module hub","Bac13","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Cellvibrio","_","Bac13","Non-Actinobacteria","Non-Actinobacteria","Root","Pre_flowering_drought",8,18,"crossBF"
"Bac15",0,-0.174040937876291,"Peripherals","Bac15","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Actinosynnemataceae","Lentzea","_","Bac15","Actinobacteria","Actinobacteria","Root","Pre_flowering_drought",8,18,"crossBF"
"Bac11",0.32,2.1897936620749,"Peripherals","Bac11","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","SinobacteraceaeFA","_","Bac11","Non-Actinobacteria","Non-Actinobacteria","Root","Pre_flowering_drought",8,18,"crossBF"
"Bac14",0,-0.80695913845306,"Peripherals","Bac14","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","Niastella","_","Bac14","Non-Actinobacteria","Non-Actinobacteria","Root","Pre_flowering_drought",8,18,"crossBF"
"Bac20",0.0665873959571939,3.45158431492877,"Module hub","Bac20","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac20","Non-Actinobacteria","Non-Actinobacteria","Root","Pre_flowering_drought",8,18,"crossBF"
"Bac19",0,-0.293775868821259,"Peripherals","Bac19","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac19","Non-Actinobacteria","Non-Actinobacteria","Root","Pre_flowering_drought",8,18,"crossBF"
