"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac515",0,0.246404407254352,"Peripherals","Bac515","Prokaryote","Bacteria","Verrucomicrobia","Spartobacteria","Spartobacteriales","Spartobacteriaceae","Chthoniobacter","_","Bac515","Non-Actinobacteria","Non-Actinobacteria","Root","Control",2,9,"crossBF"
"Bac510",0.260355029585799,-1.1543603922704,"Peripherals","Bac510","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","_","Bac510","Non-Actinobacteria","Non-Actinobacteria","Root","Control",2,9,"crossBF"
"Bac556",0,1.47737953410944,"Peripherals","Bac556","Prokaryote","Bacteria","Verrucomicrobia","Opitutae","Opitutales","Opitutaceae","OpitutaceaeFA","_","Bac556","Non-Actinobacteria","Non-Actinobacteria","Root","Control",2,9,"crossBF"
"Bac557",0.130501692828563,-0.262964610754649,"Peripherals","Bac557","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","CaulobacteraceaeFA","_","Bac557","Non-Actinobacteria","Non-Actinobacteria","Root","Control",2,9,"crossBF"
"Bac563",0.1033935546875,1.18024760693752,"Peripherals","Bac563","Prokaryote","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","BurkholderialesOR","BurkholderialesOR","_","Bac563","Non-Actinobacteria","Non-Actinobacteria","Root","Control",2,9,"crossBF"
"Bac292",0,-0.732623905465602,"Peripherals","Bac292","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","Acidobacteriales","AcidobacterialesOR","AcidobacterialesOR","_","Bac292","Non-Actinobacteria","Non-Actinobacteria","Root","Control",2,9,"crossBF"
"Bac342",0,-0.694737435587941,"Peripherals","Bac342","Prokaryote","Bacteria","Acidobacteria","Chloracidobacteria","ChloracidobacteriaCL","ChloracidobacteriaCL","ChloracidobacteriaCL","_","Bac342","Non-Actinobacteria","Non-Actinobacteria","Root","Control",2,9,"crossBF"
"Bac450",0,-0.770510375343262,"Peripherals","Bac450","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","_","Bac450","Non-Actinobacteria","Non-Actinobacteria","Root","Control",2,9,"crossBF"
"Bac484",0,-0.050667447667715,"Peripherals","Bac484","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","_","Bac484","Non-Actinobacteria","Non-Actinobacteria","Root","Control",2,9,"crossBF"
"Bac569",0.4928,-0.467418616321979,"Peripherals","Bac569","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Sphingobacteriaceae","SphingobacteriaceaeFA","_","Bac569","Non-Actinobacteria","Non-Actinobacteria","Root","Control",2,9,"crossBF"
"Bac328",0,-0.732623905465602,"Peripherals","Bac328","Prokaryote","Bacteria","Gemmatimonadetes","GemmatimonadetesPH","GemmatimonadetesPH","GemmatimonadetesPH","GemmatimonadetesPH","_","Bac328","Non-Actinobacteria","Non-Actinobacteria","Root","Control",2,9,"crossBF"
"Bac494",0,-1.34537377402378,"Peripherals","Bac494","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","AlphaproteobacteriaCL","AlphaproteobacteriaCL","AlphaproteobacteriaCL","_","Bac494","Non-Actinobacteria","Non-Actinobacteria","Root","Control",2,9,"crossBF"
