"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac2071",0.5,NA,NA,"Bac2071","Prokaryote","Bacteria","_","_","_","_","_","_","Bac2071","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"interBF"
"Bac47",0,-1.24144884801575,"Peripherals","Bac47","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Leclercia","_","Bac47","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"interBF"
"Bac158",0,-1.24144884801575,"Peripherals","Bac158","Prokaryote","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","_","Bac158","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"interBF"
"Bac1969",0,-0.60299832607897,"Peripherals","Bac1969","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Hymenobacter","_","Bac1969","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"interBF"
"OTU1Cladosporium",0,2.77379229996326,"Module hub","OTU1Cladosporium","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Davidiellaceae","Cladosporium","Saprotroph","OTU1Cladosporium","Non-Yeast","Saprotroph","Leaf","Control",8,18,"interBF"
"OTU7Alternaria",0,-0.347605677444409,"Peripherals","OTU7Alternaria","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","OTU7Alternaria","Non-Yeast","Plant pathogen","Leaf","Control",8,18,"interBF"
"OTU15Ustilago",0,0.993159078412599,"Peripherals","OTU15Ustilago","Eukaryote","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","Plant pathogenYeast","OTU15Ustilago","Yeast","Plant pathogenYeast","Leaf","Control",8,18,"interBF"
"OTU14Symmetrospora",0.24,2.77379229996326,"Module hub","OTU14Symmetrospora","Eukaryote","Fungi","Basidiomycota","Cystobasidiomycetes","_","Symmetrosporaceae","Symmetrospora","SaprotrophYeast","OTU14Symmetrospora","Yeast","SaprotrophYeast","Leaf","Control",8,18,"interBF"
"OTU33Aureobasidium",0,0.993159078412599,"Peripherals","OTU33Aureobasidium","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Aureobasidium","SaprotrophYeast","OTU33Aureobasidium","Yeast","SaprotrophYeast","Leaf","Control",8,18,"interBF"
"OTU44Curvularia",0,-0.794527262730079,"Peripherals","OTU44Curvularia","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Plant pathogen","OTU44Curvularia","Non-Yeast","Plant pathogen","Leaf","Control",8,18,"interBF"
"OTU53Stemphylium",0,-1.24144884801575,"Peripherals","OTU53Stemphylium","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Stemphylium","Plant pathogen","OTU53Stemphylium","Non-Yeast","Plant pathogen","Leaf","Control",8,18,"interBF"
"OTU69Tremellomycetes",0,NA,NA,"OTU69Tremellomycetes","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Naganishia","SaprotrophYeast","OTU69Tremellomycetes","Yeast","SaprotrophYeast","Leaf","Control",8,18,"interBF"
"OTU112Curvularia",0,-0.347605677444409,"Peripherals","OTU112Curvularia","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Plant pathogen","OTU112Curvularia","Non-Yeast","Plant pathogen","Leaf","Control",8,18,"interBF"
"OTU135Naganishia",0,-0.794527262730079,"Peripherals","OTU135Naganishia","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Naganishia","SaprotrophYeast","OTU135Naganishia","Yeast","SaprotrophYeast","Leaf","Control",8,18,"interBF"
"OTU155Ustilago",0,0.0993159078412599,"Peripherals","OTU155Ustilago","Eukaryote","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","Plant pathogenYeast","OTU155Ustilago","Yeast","Plant pathogenYeast","Leaf","Control",8,18,"interBF"
"OTU211Cryptococcus",0,0.993159078412599,"Peripherals","OTU211Cryptococcus","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Cryptococcus","SaprotrophYeast","OTU211Cryptococcus","Yeast","SaprotrophYeast","Leaf","Control",8,18,"interBF"
"OTU243Bipolaris",0,-1.24144884801575,"Peripherals","OTU243Bipolaris","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","Plant pathogen","OTU243Bipolaris","Non-Yeast","Plant pathogen","Leaf","Control",8,18,"interBF"
"OTU256Sporidiobolales",1.11022302462516e-16,1.08539698694215,"Peripherals","OTU256Sporidiobolales","Eukaryote","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","_","Sporobolomyces","SaprotrophYeast","OTU256Sporidiobolales","Yeast","SaprotrophYeast","Leaf","Control",8,18,"interBF"
"OTU1098Dothioraceae",0,NA,NA,"OTU1098Dothioraceae","Eukaryote","Fungi","Ascomycota","_","_","_","_","Unidentified & others","OTU1098Dothioraceae","Non-Yeast","Unidentified & others","Leaf","Control",8,18,"interBF"
