"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU1Cladosporium",0,NA,NA,"OTU1Cladosporium","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Davidiellaceae","Cladosporium","Saprotroph","OTU1Cladosporium","Non-Yeast","Saprotroph","Root","Control",2,9,"Fung-Fung"
"OTU2Setophoma",0,2.17667828328158,"Peripherals","OTU2Setophoma","Eukaryote","Fungi","Ascomycota","_","_","_","Setophoma","Plant pathogen","OTU2Setophoma","Non-Yeast","Plant pathogen","Root","Control",2,9,"Fung-Fung"
"OTU18Gibberella",0,2.93378377311865,"Module hub","OTU18Gibberella","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Gibberella","Plant pathogen","OTU18Gibberella","Non-Yeast","Plant pathogen","Root","Control",2,9,"Fung-Fung"
"OTU5Acremonium",0.485,0.627724682281711,"Peripherals","OTU5Acremonium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","_","Acremonium","Endophyte","OTU5Acremonium","Non-Yeast","Endophyte","Root","Control",2,9,"Fung-Fung"
"OTU16Fusarium",0,0.662467303607438,"Peripherals","OTU16Fusarium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","OTU16Fusarium","Non-Yeast","Plant pathogen","Root","Control",2,9,"Fung-Fung"
"OTU17Acrophialophora",0.611111111111111,0.254563968961928,"Peripherals","OTU17Acrophialophora","Eukaryote","Fungi","Ascomycota","_","_","_","Acrophialophora","Plant pathogen","OTU17Acrophialophora","Non-Yeast","Plant pathogen","Root","Control",2,9,"Fung-Fung"
"OTU31Chaetomium",0.345679012345679,0.534584334820048,"Peripherals","OTU31Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU31Chaetomium","Non-Yeast","Saprotroph","Root","Control",2,9,"Fung-Fung"
"OTU12Talaromyces",0.321995464852608,1.27869842687015,"Peripherals","OTU12Talaromyces","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Saprotroph","OTU12Talaromyces","Non-Yeast","Saprotroph","Root","Control",2,9,"Fung-Fung"
"OTU28Chaetomium",0.498866213151927,1.65466579825253,"Peripherals","OTU28Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU28Chaetomium","Non-Yeast","Saprotroph","Root","Control",2,9,"Fung-Fung"
"OTU7Alternaria",0.4352,1.27869842687015,"Peripherals","OTU7Alternaria","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","OTU7Alternaria","Non-Yeast","Plant pathogen","Root","Control",2,9,"Fung-Fung"
"OTU8Agaricomycetes",0.425925925925926,0.627724682281711,"Peripherals","OTU8Agaricomycetes","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Gloeoporus","Saprotroph","OTU8Agaricomycetes","Non-Yeast","Saprotroph","Root","Control",2,9,"Fung-Fung"
"OTU9Meruliaceae",0.430839002267574,0.953211554575932,"Peripherals","OTU9Meruliaceae","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Gloeoporus","Saprotroph","OTU9Meruliaceae","Non-Yeast","Saprotroph","Root","Control",2,9,"Fung-Fung"
"OTU35Myrothecium",0,-0.851743676066706,"Peripherals","OTU35Myrothecium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotriaceae","Striaticonidium","Saprotroph","OTU35Myrothecium","Non-Yeast","Saprotroph","Root","Control",2,9,"Fung-Fung"
"OTU13Preussia",0.385633270321361,1.27869842687015,"Peripherals","OTU13Preussia","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Saprotroph","OTU13Preussia","Non-Yeast","Saprotroph","Root","Control",2,9,"Fung-Fung"
"OTU86Acrophialophora",0.297520661157025,1.09462506653629,"Peripherals","OTU86Acrophialophora","Eukaryote","Fungi","Ascomycota","_","_","_","Acrophialophora","Plant pathogen","OTU86Acrophialophora","Non-Yeast","Plant pathogen","Root","Control",2,9,"Fung-Fung"
