"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac946",0,-0.404727707258768,"Peripherals","Bac946","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Bac946","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac974",0.5,-0.64834793898243,"Peripherals","Bac974","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Bac974","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac985",0,-0.288328445804399,"Peripherals","Bac985","Prokaryote","Bacteria","Armatimonadetes","CH21","CH21CL","CH21CL","CH21CL","_","Bac985","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac1028",0,-0.404727707258768,"Peripherals","Bac1028","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","Acidobacteriales","AcidobacterialesOR","AcidobacterialesOR","_","Bac1028","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac1123",0,-0.288328445804399,"Peripherals","Bac1123","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Bac1123","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac1164",0,-0.171929184350031,"Peripherals","Bac1164","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Bac1164","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac1376",0,-0.404727707258768,"Peripherals","Bac1376","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Bac1376","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac1386",0,-0.404727707258768,"Peripherals","Bac1386","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac1386","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac1397",0,0.0608693385587062,"Peripherals","Bac1397","Prokaryote","Bacteria","Chloroflexi","Anaerolineae","A4b","A4bOR","A4bOR","_","Bac1397","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac1672",0,-0.288328445804399,"Peripherals","Bac1672","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Cytophaga","_","Bac1672","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
