"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU104Geomyces",0,NA,NA,"OTU104Geomyces","Eukaryote","Fungi","Ascomycota","Leotiomycetes","_","_","Geomyces","Saprotroph","OTU104Geomyces","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU171Aspergillus",0,-1.06066017177982,"Peripherals","OTU171Aspergillus","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Saprotroph","OTU171Aspergillus","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU167Thielavia",0,-1.06066017177982,"Peripherals","OTU167Thielavia","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Thielavia","Saprotroph","OTU167Thielavia","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU624Cylindrocarpon",0,NA,NA,"OTU624Cylindrocarpon","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Neonectria","Plant pathogen","OTU624Cylindrocarpon","Non-Yeast","Plant pathogen","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU156Petriella",0,1.15470053837925,"Peripherals","OTU156Petriella","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Petriella","Saprotroph","OTU156Petriella","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU195Peniophora",0,0.408248290463863,"Peripherals","OTU195Peniophora","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","Plant pathogen","OTU195Peniophora","Non-Yeast","Plant pathogen","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU141Onygenales",0,-0.816496580927726,"Peripherals","OTU141Onygenales","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Chrysosporium","Saprotroph","OTU141Onygenales","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU350Thermomyces",0,NA,NA,"OTU350Thermomyces","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Thermomyces","Endophyte","OTU350Thermomyces","Non-Yeast","Endophyte","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU120Fungi",0,-0.95662220882654,"Peripherals","OTU120Fungi","Eukaryote","Fungi","unidentified","_","_","_","_","Unidentified & others","OTU120Fungi","Non-Yeast","Unidentified & others","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU172Fusarium",0,0,"Peripherals","OTU172Fusarium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","OTU172Fusarium","Non-Yeast","Plant pathogen","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU213Rhizophagus",0,-0.0869656553478673,"Peripherals","OTU213Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","OTU213Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU535Pezizaceae",0,NA,NA,"OTU535Pezizaceae","Eukaryote","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Terfezia","Unidentified & others","OTU535Pezizaceae","Non-Yeast","Unidentified & others","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU404Aspergillus",0,-1.22474487139159,"Peripherals","OTU404Aspergillus","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Saprotroph","OTU404Aspergillus","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU403Chaetomium",0,0.353553390593274,"Peripherals","OTU403Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU403Chaetomium","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU263Mortierella",0,-0.577350269189626,"Peripherals","OTU263Mortierella","Eukaryote","Fungi","Mucoromycota","Mortierellomycotina","Mortierellales","Mortierellaceae","Mortierella","Saprotroph","OTU263Mortierella","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU224Glomus",0,NA,NA,"OTU224Glomus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Glomus","Arbuscular mycorrhizal","OTU224Glomus","Non-Yeast","Arbuscular mycorrhizal","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU396Stachybotrys",0,NA,NA,"OTU396Stachybotrys","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","_","Stachybotrys","Saprotroph","OTU396Stachybotrys","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU229Glomus",0,0.55048188256318,"Peripherals","OTU229Glomus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","_","_","_","Arbuscular mycorrhizal","OTU229Glomus","Non-Yeast","Arbuscular mycorrhizal","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU406Rhizophlyctis",0,1.15470053837925,"Peripherals","OTU406Rhizophlyctis","Eukaryote","Fungi","Chytridiomycota","Chytridiomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","Saprotroph","OTU406Rhizophlyctis","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU370Pleosporales",0,NA,NA,"OTU370Pleosporales","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Plenodomus","Saprotroph","OTU370Pleosporales","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU362Chytridiomycetes",0,-1.82627876230521,"Peripherals","OTU362Chytridiomycetes","Eukaryote","Fungi","Chytridiomycota","_","_","_","_","Unidentified & others","OTU362Chytridiomycetes","Non-Yeast","Unidentified & others","Soil","Pre_flowering_drought",8,18,"Fung-Fung"
