"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac318",0,0.10572065706712,"Peripherals","Bac318","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella","_","Bac318","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac344",0,0.581463613869157,"Peripherals","Bac344","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","_","Bac344","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac413",0,NA,NA,"Bac413","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium","_","Bac413","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac198",0,-0.670820393249937,"Peripherals","Bac198","Prokaryote","Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium","_","Bac198","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac612",0,-0.670820393249937,"Peripherals","Bac612","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","_","Bac612","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac952",0.0713305898491085,0.69132861498316,"Peripherals","Bac952","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Kineosporiaceae","Kineococcus","_","Bac952","Actinobacteria","Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac986",0,2.00869248427527,"Peripherals","Bac986","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","RhodospirillaceaeFA","_","Bac986","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac1312",0,0.422709966390306,"Peripherals","Bac1312","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Hymenobacter","_","Bac1312","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac128",0,-0.670820393249937,"Peripherals","Bac128","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Intrasporangiaceae","IntrasporangiaceaeFA","_","Bac128","Actinobacteria","Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac1299",0,1.56524758424985,"Peripherals","Bac1299","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac1299","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
