"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac3",1.11022302462516e-16,3.01061437804671,"Module hub","Bac3","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Bac3","Actinobacteria","Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"crossBF"
"Bac9",0,0.276120449223094,"Peripherals","Bac9","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptosporangiaceae","Nonomuraea","_","Bac9","Actinobacteria","Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"crossBF"
"Bac7",1.11022302462516e-16,0.36292978029686,"Peripherals","Bac7","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Bac7","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"crossBF"
"Bac12",0,0.0590971215386799,"Peripherals","Bac12","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Micrococcaceae","Arthrobacter","_","Bac12","Actinobacteria","Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"crossBF"
"Bac14",0.244897959183674,-0.291649703423507,"Peripherals","Bac14","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","Niastella","_","Bac14","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"crossBF"
"Bac15",0,-0.331544868293266,"Peripherals","Bac15","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Actinosynnemataceae","Lentzea","_","Bac15","Actinobacteria","Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"crossBF"
"Bac11",0.375,-0.291649703423507,"Peripherals","Bac11","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","SinobacteraceaeFA","_","Bac11","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"crossBF"
"Bac20",0.483471074380165,0.781817272202509,"Peripherals","Bac20","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac20","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"crossBF"
"Bac19",0.277777777777778,-0.418354199367031,"Peripherals","Bac19","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac19","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"crossBF"
"Bac13",0,1.0139997633501,"Peripherals","Bac13","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Cellvibrio","_","Bac13","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"crossBF"
