"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac4",0.32,-0.0133066304322959,"Peripherals","Bac4","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","_","Bac4","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",2,9,"interBF"
"Bac21",0.641975308641975,0.121423002694697,"Connector","Bac21","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","_","Bac21","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",2,9,"interBF"
"Bac22",0.666666666666667,-0.148036263559289,"Connector","Bac22","Prokaryote","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","BurkholderialesOR","BurkholderialesOR","_","Bac22","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",2,9,"interBF"
"Bac52",0.666666666666667,-0.148036263559289,"Connector","Bac52","Prokaryote","Bacteria","TM7","TM7PH","TM7PH","TM7PH","TM7PH","_","Bac52","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",2,9,"interBF"
"Bac69",0,-0.148036263559289,"Peripherals","Bac69","Prokaryote","Bacteria","Verrucomicrobia","Opitutae","Opitutales","Opitutaceae","Opitutus","_","Bac69","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",2,9,"interBF"
"Bac87",0.625,-0.282765896686282,"Connector","Bac87","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Bac87","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",2,9,"interBF"
"Bac94",0,-0.417495529813275,"Peripherals","Bac94","Prokaryote","Bacteria","TM7","TM7PH","EW055","EW055OR","EW055OR","_","Bac94","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",2,9,"interBF"
"Bac101",0.65625,-0.0133066304322959,"Connector","Bac101","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis","_","Bac101","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",2,9,"interBF"
"Bac116",0.32,-0.0133066304322959,"Peripherals","Bac116","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","_","_","_","Bac116","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",2,9,"interBF"
"Bac138",0.448979591836735,0.121423002694697,"Peripherals","Bac138","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","HaliangiaceaeFA","_","Bac138","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",2,9,"interBF"
