"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU1Cladosporium",0.0997229916897507,1.11864339186582,"Peripherals","OTU1Cladosporium","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Davidiellaceae","Cladosporium","Saprotroph","OTU1Cladosporium","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU5Acremonium",0.40625,0.145236128999659,"Peripherals","OTU5Acremonium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","_","Acremonium","Endophyte","OTU5Acremonium","Non-Yeast","Endophyte","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU4Alternaria",0,0.804024937903558,"Peripherals","OTU4Alternaria","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","OTU4Alternaria","Non-Yeast","Plant pathogen","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU8Agaricomycetes",0,NA,NA,"OTU8Agaricomycetes","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Gloeoporus","Saprotroph","OTU8Agaricomycetes","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU31Chaetomium",0,-0.508326451498805,"Peripherals","OTU31Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU31Chaetomium","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU28Chaetomium",0,2.32377806399454,"Peripherals","OTU28Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU28Chaetomium","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU13Preussia",0,1.01665290299761,"Peripherals","OTU13Preussia","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Saprotroph","OTU13Preussia","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU6Fusarium",0,-0.577350269189626,"Peripherals","OTU6Fusarium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","OTU6Fusarium","Non-Yeast","Plant pathogen","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU23Stachybotrys",0,1.2345070964971,"Peripherals","OTU23Stachybotrys","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","_","Stachybotrys","Saprotroph","OTU23Stachybotrys","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU86Acrophialophora",1.11022302462516e-16,0.363090322499147,"Peripherals","OTU86Acrophialophora","Eukaryote","Fungi","Ascomycota","_","_","_","Acrophialophora","Plant pathogen","OTU86Acrophialophora","Non-Yeast","Plant pathogen","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU59Chaetomium",0,2.54163225749402,"Module hub","OTU59Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU59Chaetomium","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU10Filobasidium",0,1.27595261884695,"Peripherals","OTU10Filobasidium","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","SaprotrophYeast","OTU10Filobasidium","Yeast","SaprotrophYeast","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU26Sporobolomyces",0.169421487603306,1.43326184582808,"Peripherals","OTU26Sporobolomyces","Eukaryote","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","_","Sporobolomyces","SaprotrophYeast","OTU26Sporobolomyces","Yeast","SaprotrophYeast","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU11Epicoccum",0.090702947845805,1.43326184582808,"Peripherals","OTU11Epicoccum","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Epicoccum","Plant pathogen","OTU11Epicoccum","Non-Yeast","Plant pathogen","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU14Symmetrospora",0,1.11864339186582,"Peripherals","OTU14Symmetrospora","Eukaryote","Fungi","Basidiomycota","Cystobasidiomycetes","_","Symmetrosporaceae","Symmetrospora","SaprotrophYeast","OTU14Symmetrospora","Yeast","SaprotrophYeast","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU65Corynascus",0,2.32377806399454,"Peripherals","OTU65Corynascus","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Corynascus","Saprotroph","OTU65Corynascus","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU24Cryptococcus",0,1.59057107280921,"Peripherals","OTU24Cryptococcus","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Cryptococcus","SaprotrophYeast","OTU24Cryptococcus","Yeast","SaprotrophYeast","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU50Filobasidiaceae",0,0.804024937903558,"Peripherals","OTU50Filobasidiaceae","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","_","SaprotrophYeast","OTU50Filobasidiaceae","Yeast","SaprotrophYeast","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU73Trichocladium",0,1.67021548349607,"Peripherals","OTU73Trichocladium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Trichocladium","Saprotroph","OTU73Trichocladium","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
"OTU17Acrophialophora",0.5,NA,NA,"OTU17Acrophialophora","Eukaryote","Fungi","Ascomycota","_","_","_","Acrophialophora","Plant pathogen","OTU17Acrophialophora","Non-Yeast","Plant pathogen","Rhizosphere","Pre_flowering_drought",8,18,"Fung-Fung"
