"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU164Penicillium",0.5,0,"Peripherals","OTU164Penicillium","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Leucothecium","Saprotroph","OTU164Penicillium","Non-Yeast","Saprotroph","Soil","Control",2,9,"Fung-Fung"
"OTU350Thermomyces",0,-0.31927542840705,"Peripherals","OTU350Thermomyces","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Thermomyces","Endophyte","OTU350Thermomyces","Non-Yeast","Endophyte","Soil","Control",2,9,"Fung-Fung"
"OTU177Penicillium",0,-0.763762615825973,"Peripherals","OTU177Penicillium","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Penicillium","Saprotroph","OTU177Penicillium","Non-Yeast","Saprotroph","Soil","Control",2,9,"Fung-Fung"
"OTU172Fusarium",0,0.866025403784439,"Peripherals","OTU172Fusarium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","OTU172Fusarium","Non-Yeast","Plant pathogen","Soil","Control",2,9,"Fung-Fung"
"OTU404Aspergillus",0,-1.14564392373896,"Peripherals","OTU404Aspergillus","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Saprotroph","OTU404Aspergillus","Non-Yeast","Saprotroph","Soil","Control",2,9,"Fung-Fung"
"OTU251Rhizophagus",0,-0.55048188256318,"Peripherals","OTU251Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","_","Arbuscular mycorrhizal","OTU251Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Soil","Control",2,9,"Fung-Fung"
"OTU403Chaetomium",0,NA,NA,"OTU403Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU403Chaetomium","Non-Yeast","Saprotroph","Soil","Control",2,9,"Fung-Fung"
"OTU263Mortierella",0,NA,NA,"OTU263Mortierella","Eukaryote","Fungi","Mucoromycota","Mortierellomycotina","Mortierellales","Mortierellaceae","Mortierella","Saprotroph","OTU263Mortierella","Non-Yeast","Saprotroph","Soil","Control",2,9,"Fung-Fung"
"OTU224Glomus",0,NA,NA,"OTU224Glomus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Glomus","Arbuscular mycorrhizal","OTU224Glomus","Non-Yeast","Arbuscular mycorrhizal","Soil","Control",2,9,"Fung-Fung"
"OTU415Eurotiomycetes",0.5,-0.866025403784439,"Peripherals","OTU415Eurotiomycetes","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arachnomycetaceae","Arachnomyces","Saprotroph","OTU415Eurotiomycetes","Non-Yeast","Saprotroph","Soil","Control",2,9,"Fung-Fung"
"OTU287Fungi",0,NA,NA,"OTU287Fungi","Eukaryote","Fungi","Ascomycota","Leotiomycetes","Helotiales","_","_","Unidentified & others","OTU287Fungi","Non-Yeast","Unidentified & others","Soil","Control",2,9,"Fung-Fung"
"OTU317Chaetomium",0,-1.09544511501033,"Peripherals","OTU317Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU317Chaetomium","Non-Yeast","Saprotroph","Soil","Control",2,9,"Fung-Fung"
"OTU391Talaromyces",0,-0.763762615825973,"Peripherals","OTU391Talaromyces","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Saprotroph","OTU391Talaromyces","Non-Yeast","Saprotroph","Soil","Control",2,9,"Fung-Fung"
"OTU428Chaetomium",0,-0.31927542840705,"Peripherals","OTU428Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU428Chaetomium","Non-Yeast","Saprotroph","Soil","Control",2,9,"Fung-Fung"
"OTU488Chytridiomycota",0,-0.577350269189626,"Peripherals","OTU488Chytridiomycota","Eukaryote","Fungi","Chytridiomycota","Chytridiomycetes","_","_","_","Unidentified & others","OTU488Chytridiomycota","Non-Yeast","Unidentified & others","Soil","Control",2,9,"Fung-Fung"
"OTU355Funneliformis",0,-0.577350269189626,"Peripherals","OTU355Funneliformis","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","_","Arbuscular mycorrhizal","OTU355Funneliformis","Non-Yeast","Arbuscular mycorrhizal","Soil","Control",2,9,"Fung-Fung"
"OTU896Cryptococcus",0,NA,NA,"OTU896Cryptococcus","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Cryptococcus","SaprotrophYeast","OTU896Cryptococcus","Yeast","SaprotrophYeast","Soil","Control",2,9,"Fung-Fung"
"OTU436Ascomycota",0,-0.31927542840705,"Peripherals","OTU436Ascomycota","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Gymnoascoideus","Saprotroph","OTU436Ascomycota","Non-Yeast","Saprotroph","Soil","Control",2,9,"Fung-Fung"
"OTU363Clavaria",0,-0.577350269189626,"Peripherals","OTU363Clavaria","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Saprotroph","OTU363Clavaria","Non-Yeast","Saprotroph","Soil","Control",2,9,"Fung-Fung"
"OTU631Fungi",0,NA,NA,"OTU631Fungi","Eukaryote","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Pulvinula","Unidentified & others","OTU631Fungi","Non-Yeast","Unidentified & others","Soil","Control",2,9,"Fung-Fung"
